arg-id,comment-id,argument
A277_0,277,大船渡湾と太平洋が一望できる
A277_1,277,夏は漁り火がきれい
A277_2,277,太平洋から昇る初日の出を客室から見られる
A277_3,277,大浴場からの眺めが良い
A277_4,277,ロビーで催し物がある
A277_5,277,料理が新鮮で美味しい
A277_6,277,宿泊料金から考えるとコスパが高い
A278_0,278,海側の部屋から日の出が見られる
A278_1,278,海鮮が好きな人にオススメ
A278_2,278,舟盛りは食べきれないほどの量
A278_3,278,スタッフの感じが良い
A279_0,279,館内が清潔でロビーの配置がすっきりしている
A279_1,279,料理と温泉が素晴らしい
A279_2,279,部屋は狭いが問題なし
A279_3,279,料金が良心的
A279_4,279,家族7人で利用し、みんな喜んでいた
A280_0,280,部屋の外に広がる海に養殖のいかだが多数
A280_1,280,早朝の日の出とともに漁師がホタテの収穫をしている
A280_2,280,温泉の露天からの景色が満点
A280_3,280,去年は酒田の日本海、今年は大船渡の太平洋でいい経験
A280_4,280,朝日と夕日が素晴らしい
A281_0,281,GOTOトラベルで利用
A281_1,281,夕飯のマグロの頭が丸ごと煮込まれた料理がとても美味しかった
A281_2,281,サプライズでケーキや花束のプランを予約し、宿の対応が良かった
A281_3,281,彼女にバレないように筆談で対応してくれた
A282_0,282,素泊まり5000円プランは良心的
A282_1,282,部屋は料金相応の広さ
A282_2,282,館内全体に清潔感がある
A282_3,282,次回は食事付きプランで泊まりたい
A283_0,283,料理はすごくおいしい
A283_1,283,鮪の兜煮はおかわりできるが、脂がしつこい感あり
A283_2,283,ロビーの奥がガラス張りで、大船渡湾から太平洋に出入りする船が観れる
A283_3,283,部屋からも船が観れる
A283_4,283,風呂から朝日が上るのが観れる
A283_5,283,アメニティグッズは寂しいかも
A284_0,284,オーシャンビューが素晴らしい
A284_1,284,天気が悪くて日の出が見えなかったのが残念
A284_2,284,夕食は新鮮な素材で美味しかった
A284_3,284,ランドリー室の段差が危険
A285_0,285,眺望の良くない部屋でも朝日がとても綺麗
A285_1,285,料理、お風呂、スタッフの対応が全て良かった
A286_0,286,日帰り温泉でいつも利用している
A286_1,286,海が見える素敵な温泉
A287_0,287,1階ホールからのオーシャンビューが最高
A287_1,287,食事はまずまず良かった
A287_2,287,部屋は和室だがビジネスホテルより狭い
A287_3,287,喫煙所は外と屋上の階段室にあるが換気扇がない
A288_0,288,夕食は魚介好きには嬉しいボリュームと質
A288_1,288,個人的に魚介が得意でないので評価低め
A288_2,288,お風呂は若干熱めだが良い
A289_0,289,ソフトクリームが大好き
A289_1,289,お風呂は少ししょっぱい
A289_2,289,夜しか入ったことがないので景色を楽しんだことがない
A289_3,289,朝風呂したら気持ち良さそう
A290_0,290,施設が新しく清潔感がある
A290_1,290,スタッフが親切で気持ちよく過ごせた
A290_2,290,ご飯がとても美味しかった
A290_3,290,普段食べられない海鮮を楽しめた
A290_4,290,夕食を食べきれなかったのが心残り
A291_0,291,新鮮な魚介類が堪能できた
A291_1,291,海側の部屋でも防潮堤のため眺望が期待ほどではなかった
A291_2,291,温泉は日帰り客が多く、気持ちの良い状態ではない
A292_0,292,きれいで温泉が気持ちいい
A292_1,292,料金は美味しいし、量も多い
A292_2,292,カジキマグロの兜煮が名物料理
A292_3,292,日の出がきれい
A293_0,293,市街地から近く、行きやすい温泉
A293_1,293,大浴場と露天風呂からの眺めが最高
A293_2,293,日帰り入浴は430円
A293_3,293,露天風呂で鹿が目の前を歩いていった
A294_0,294,日帰り入浴を利用
A294_1,294,温泉総選挙の絶景部門第3位
A294_2,294,日帰りは11:00から14:30まで
A294_3,294,熱めで気持ちよい
A294_4,294,露天風呂は海水っぽい香り
A295_0,295,景色は最高のはずだが、海霧と曇り空で残念だった
A295_1,295,最上階の角部屋を予約したが、隣の部屋の赤ちゃんの鳴き声が気になった
A296_0,296,布団二組敷いていっぱいの部屋
A296_1,296,ビジネスホテルと割り切るならあり
A296_2,296,朝食は配膳で、飲み物はセルフサービス
A297_0,297,とろとろの甘い生ウニとコリコリのアワビを堪能
A297_1,297,日本酒が進む
A297_2,297,料理が絶品で量も多い
A297_3,297,部屋がオーシャンビューで最高
A297_4,297,また絶対に行くと確信している
A298_0,298,日帰り温泉を利用
A298_1,298,リーズナブルで海が大きく見える露天風呂がある
A298_2,298,オススメ
A299_0,299,スタッフの気遣いが素晴らしい
A299_1,299,料理は海鮮がおなかいっぱいになるほど味わえる
A299_2,299,お風呂の種類は少ないが、露天風呂からの海の景色に癒される
A300_0,300,日帰り温泉は11:00から15:00まで（受付は14:30まで）
A300_1,300,三陸の海に面した露天風呂が最高、特に女湯の景色が素晴らしい
A300_2,300,宿泊の場合、ボリューム満点で美味しい夕飯がオススメ
A301_0,301,大船渡の入江の高台に建つ温泉旅館
A301_1,301,"1泊朝食付き7,200円で、近くのルートインに泊まるより価値がある"
A301_2,301,海側の景色はそのまま見るだけで落ち着く
A302_0,302,海に面していて眺めが最高
A302_1,302,料理が素朴だが美味しくて大満足
A302_2,302,お風呂で夜中から明け方の日の出を見ながら入浴できる
A303_0,303,景色が最高
A303_1,303,施設が新しくてとてもきれい
A303_2,303,外来入浴だけでは勿体ないので次回は泊まりで来たい
A303_3,303,フロントで注文できるソフトクリームがとても美味しい
A304_0,304,食事が美味しく、施設がきれい
A304_1,304,オーシャンビューの大浴場が特に気に入った
A304_2,304,夕食のあわびのステーキが特に気に入った
A305_0,305,海を見ながら入るお風呂が最高
A305_1,305,部屋がマンションのようで誰かの家にいる感じ
A305_2,305,広さはあってよかった
A306_0,306,料理がおいしい
A306_1,306,従業員が元気で最高
A306_2,306,かぶと煮、あわび、サンマの塩焼きが最高
A306_3,306,露天風呂も最高
A307_0,307,5階の部屋から見る日の出が最高
A307_1,307,朝食付きプランのバイキングが良かった
A307_2,307,車で少し行けばレストランもあり、食べるところには困らない
A308_0,308,BRT大船渡丸森駅からすぐで便利
A308_1,308,景色が素晴らしい
A308_2,308,お風呂からの景色も良い
A308_3,308,お湯は少しぬるめ
A308_4,308,無料で利用できる足湯がある
A309_0,309,海が目の前
A309_1,309,海を臨める露天風呂が最高
A309_2,309,施設が新しくてきれい
A309_3,309,日帰り入浴が430円で安い
A309_4,309,いつか泊まってみたいと思わせる施設
A310_0,310,日帰り温泉を利用したが、露天風呂と内風呂のお湯が汚い
A310_1,310,スタッフの感じは良いが、温泉は残念
A311_0,311,日帰りで行った
A311_1,311,目の前が海で、潮風と海ねこと露天風呂のロケーションが初めて
A311_2,311,次回は泊まりで行きたい
A312_0,312,夕方は入浴のみの方々が多く大浴場が混んでいる
A312_1,312,部屋風呂もオーシャンビューで良い
A313_0,313,お湯が熱い
A313_1,313,露天風呂は外の気温とお湯の温度がちょうど良い
A313_2,313,中にはぬるいお湯もある
A313_3,313,三種類のお風呂がある
A314_0,314,売店のクキワカメの醤油漬けが美味しい
A314_1,314,朝日の昇る風景が絶賛
A315_0,315,オーシャンビューが素晴らしい温泉宿
A315_1,315,日帰り入浴は¥480で最終受付は14:30まで
A315_2,315,見晴らしの良い休憩所がある
A315_3,315,お湯は少ししょっぱい
A315_4,315,三陸は温泉が少ないので貴重
A315_5,315,薬湯は微温い
A315_6,315,外に無料の足湯があり、海を眺めながら楽しめる
A316_0,316,日の出が見られる宿
A316_1,316,ロビー近くの展望台とお風呂から日の出が見られる
A316_2,316,冬がおすすめ
A316_3,316,空気が澄んでいて日の出時間が遅い
A317_0,317,初めて宿泊したが、以前は日帰り温泉として利用していた
A317_1,317,海沿いの部屋に泊まり、眺めが良かった
A317_2,317,従業員の対応については特に言及しないが、地域やお客様との関係を大切にしてほしい
A317_3,317,大船渡温泉の良さを広めるために、従業員の対応の良さが重要
A318_0,318,料理とロケーションが最高
A318_1,318,スタッフが皆笑顔で素晴らしい
A319_0,319,海側の部屋だったが、雨で景色が残念
A319_1,319,夕食の量が多かった
A319_2,319,夜も朝も海鮮が美味しかった
A320_0,320,入浴のみで利用
A320_1,320,ホームページでは430円と記載されているが、18時以降は夜料金で800円になる
A320_2,320,800円も払って入る風呂ではない
A320_3,320,サウナもなく露天風呂もショボい
A320_4,320,ホームページに改定料金を記載していないのが問題
A321_0,321,ホテルは綺麗
A321_1,321,フロントの対応が悪い
A321_2,321,風呂の眺めが良く癒される
A321_3,321,サウナが無いのが残念
A322_0,322,サービスのタイミングが遅れることがある
A322_1,322,良心的でアットホームな宿
A322_2,322,マグロのかぶと煮は白いご飯にぴったり
A323_0,323,外に無料の足湯があり、大船渡湾が見渡せる
A323_1,323,景色が最高
A324_0,324,初めて利用した
A324_1,324,眺めが素晴らしい
A324_2,324,料理が素晴らしかった
A324_3,324,また来たい
A325_0,325,部屋と温泉は良かった
A325_1,325,食事の量が多すぎる
A325_2,325,昭和の結婚式のようなおかず
A325_3,325,温泉歩きには合わなかった
A326_0,326,数回目の宿泊
A326_1,326,日帰り入浴ができる温泉
A326_2,326,花火大会の時にバスで会場まで送迎してもらった
A327_0,327,最上階の海側の部屋から大船戸湾を一望できる素晴らしい眺望
A327_1,327,部屋やトイレ、洗面所が狭い
A327_2,327,アメニティは豊富だがペーパータオルがない
A327_3,327,内風呂に独特な臭い、エアコンに生乾き臭
A327_4,327,綿の布団でシャワーの水圧が弱い
A327_5,327,料理の量が多く、アワビは美味しいが他の料理は塩味が強い
A327_6,327,大浴場からの景色が素晴らしく、特に朝日を眺めながらの入浴が良い
A328_0,328,スタッフの笑顔が素敵
A328_1,328,床をひざまづいて磨いていた
A328_2,328,朝ご飯が温かく、茎の醤油漬けが美味しい
A329_0,329,温泉よりも景色が素晴らしい
A329_1,329,部屋、屋上、大浴場から絶景が楽しめる
A329_2,329,お湯も良かった
A330_0,330,温泉博士で日帰り温泉を利用
A330_1,330,利用時間は18時までと短くなったが、他に比べて十分
A330_2,330,露天からの眺めが最高
A330_3,330,100円で洗濯ができる
A331_0,331,日帰り入浴で訪れた
A331_1,331,インターから近いのが嬉しい
A331_2,331,お風呂からの景色は左側の岬が邪魔
A331_3,331,アメニティが多めで良い
A332_0,332,食事会場以外では他の宿泊客と会わなかった
A332_1,332,食事内容とサービスが申し分ない
A332_2,332,ホテルからの景色が最高
A333_0,333,日帰りで利用
A333_1,333,この値段でこのお風呂は大満足
A333_2,333,景色が最高
A334_0,334,コロナ感染対策が完璧で安心して過ごせた
A334_1,334,マスク着用、消毒液設置、食事の人数制限とソーシャルディスタンスが徹底されている
A334_2,334,部屋は清掃が行き届いて清潔感がある
A334_3,334,新鮮で美味しい海の幸が豊富
A334_4,334,風呂場や屋上からの景色が良い
A334_5,334,従業員の対応が良かった
A335_0,335,施設は普通の綺麗な温泉ホテル風
A335_1,335,料理が素晴らしく美味しい
A335_2,335,ワカメのしゃぶしゃぶとマグロの兜煮が特に美味しい
A336_0,336,お風呂が一晩中入れるのが嬉しい
A336_1,336,夕食にカジキマグロの頭を三日間煮たものがトロトロで美味しかった
A336_2,336,施設がとてもきれいで新しさを感じる
A337_0,337,日帰り温泉の料金がリーズナブル
A337_1,337,内風呂と露天風呂が楽しめる
A337_2,337,熱さが3種類あり、子ども連れでもゆっくりできる
A337_3,337,シャンプーはリンスインシャンプー
A338_0,338,大船渡で唯一の温泉宿
A338_1,338,部屋から大船渡湾を一望できる
A338_2,338,料理の品数が豊富
A338_3,338,マグロの兜煮が特筆
A339_0,339,魚介類が大好きなので満足
A339_1,339,部屋がきれいで景色が最高
A339_2,339,マグロの兜煮はご飯が進む
A340_0,340,93歳の母と一緒に温泉を楽しんだ
A340_1,340,大船渡温泉に感謝
A340_2,340,潮騒の風と出船入り船の景観が良い
A340_3,340,感じの良いカウンターの出迎え
A340_4,340,掃除の方々に感謝
A340_5,340,友達にお薦めして満足してもらえた
A341_0,341,施設が新しくてきれい
A341_1,341,露天風呂から満点の星空を眺めながら入浴できる
A341_2,341,たまに鹿が遊びに来る
A341_3,341,掃除のスタッフが愛想がよく話しやすい
A342_0,342,日帰り入浴に行った
A342_1,342,景色が良く、綺麗
A342_2,342,今度は宿泊して満喫したい
A343_0,343,出張で利用している
A343_1,343,金額と部屋を考えるとこちらに泊まりたくなる
A343_2,343,海側の部屋だと朝日がきれい
A343_3,343,夜の海も船の灯りや月夜がきれい
A344_0,344,大船渡で日帰り温泉としていつも利用している
A344_1,344,入浴料金が480円とリーズナブル
A344_2,344,オーシャンビューの温泉がお勧め
A345_0,345,復興支援もあり、いち早く開業復活
A345_1,345,建物が綺麗
A345_2,345,夜景の海が一見の価値あり
A346_0,346,眺めとスタッフの応対が素晴らしい
A346_1,346,料理が海鮮でお腹いっぱいになった
A346_2,346,部屋のグラスが汚れていた
A346_3,346,靴で部屋へ行けないのが面倒
A347_0,347,館内の清潔感が最高
A347_1,347,従業員の対応が最高
A347_2,347,館内から見える景色が最高
A347_3,347,また泊まりたい旅館
A348_0,348,綺麗で海が目の前
A348_1,348,部屋が山沿いで狭いのが残念
A348_2,348,お風呂は熱い風呂とぬるい風呂があり、色が違って不思議
A348_3,348,お風呂が少ししょっぱい
A348_4,348,サウナがないのが残念
A349_0,349,館内が綺麗
A349_1,349,ホテルの方が優しい
A349_2,349,温泉は普通
A350_0,350,お風呂は絶景
A350_1,350,値段も安い
A350_2,350,おすすめ
A351_0,351,料理が美味しく、兜煮込みは迫力満点
A351_1,351,大浴場からの海の眺めがきれい
A352_0,352,値段の割に料理の量と味が良い
A352_1,352,温泉も良かった
A352_2,352,部屋はこじんまりとしているが清潔
A352_3,352,今回は大満足
A353_0,353,日帰り温泉が最高
A354_0,354,電話の問い合わせで冷たい印象を受けた
A354_1,354,出産とコロナで旅行を我慢していたが、この対応で泊まりたいと思えなくなった
A354_2,354,残念
A355_0,355,スタッフの応対が素晴らしい
A355_1,355,寝具の具合が合わず不満を訴える人がいた
A355_2,355,私はぐっすり眠れた
A356_0,356,とても綺麗な温泉ホテル
A356_1,356,露天風呂の目の前に海が広がっている
A356_2,356,夜は小女子漁の灯りがキラキラしている
A357_0,357,漁師飯のボリュームが凄い
A357_1,357,海鮮物が好きな人には最高
A357_2,357,ロケーションが素晴らしい
A357_3,357,朝食もボリュームたっぷり
A358_0,358,普段は日帰りで利用している
A358_1,358,湾を見渡せる露天風呂がある
A358_2,358,フロントでフェイスタオルをもらえる
A358_3,358,宿泊すれば朝風呂に入れる
A359_0,359,目の前の海からの日の出は正月辺りのみ
A359_1,359,ほとんどは山からの日の出
A359_2,359,温泉はやや塩泉
A359_3,359,カジキのかまの煮付けは絶品
A360_0,360,ゆったりのんびりするのにおすすめ
A360_1,360,露天風呂から養殖棚の風景と太平洋からの日の出が見える
A360_2,360,スタッフが親切丁寧な対応
A361_0,361,日帰り湯を利用
A361_1,361,受付の方々が親切
A362_0,362,絶景の宿、漁師の宿
A362_1,362,展望ルームから眺める日の出が素晴らしい
A362_2,362,12月～1月が最高
A362_3,362,感染対策がしっかりしている
A363_0,363,温泉の眺望がとても素敵
A363_1,363,入浴料がお手ごろ
A363_2,363,地元に帰ったときにまた行きたい
A364_0,364,すばらしい景色とごはん
A364_1,364,ごはんの量が多いが、めちゃくちゃ美味しい
A365_0,365,窓からの景色が評判通り
A365_1,365,風呂温泉は源泉かけ流しではなさそう
A365_2,365,夕食は海の物ばかり
A366_0,366,フロントの方の親切な案内でほっこり
A366_1,366,お風呂で疲れた体を癒せた
A366_2,366,館内がきれい
A366_3,366,朝食バイキングがおいしかった
A367_0,367,部屋と露天風呂からリアス海岸の景色を満喫
A367_1,367,浴場外の休憩場が広く、子どもが楽しそうに遊んでいた
A367_2,367,スタッフが子どもに優しく接してくれた
A367_3,367,家族連れが多い理由が分かった
A367_4,367,また来たいと思っている
A368_0,368,受付や食事の配膳の方が親切で元気
A368_1,368,マグロのカマが絶品
A368_2,368,温泉が気持ち良い
A369_0,369,風呂からの景色が良い
A369_1,369,ぬる湯の浴槽があり、長くつかれる
A370_0,370,屋上からの星空が綺麗
A370_1,370,天気の良い日は屋上に登るのがおすすめ
A371_0,371,カジキマグロの頭の煮付けが絶品
A371_1,371,屋上が解放されていて、日の出が見られると素晴らしい景色
A371_2,371,残念ながら曇りだった
A372_0,372,今回で3回目の訪問
A372_1,372,美味しい海の幸の料理をお腹いっぱい食べられる
A372_2,372,海を見ながら露天風呂に入れる
A372_3,372,朝は海から昇る朝日が見られる
A373_0,373,部屋が綺麗
A373_1,373,お風呂が最高
A373_2,373,素泊まりだったので食事は不明
A373_3,373,いい宿だと思う
A374_0,374,とてもきれいで広い
A374_1,374,お風呂が清潔に保たれている
A374_2,374,湯圧があり洗い場でストレスがない
A374_3,374,オーシャンビューで気持ちいい
A375_0,375,どの季節、どの天候でも絶景の温泉が最高
A375_1,375,宿泊しなくとも温泉だけでも入れる
A375_2,375,休日にのんびり過ごしたい方にオススメ
A376_0,376,オーシャンビューの部屋から冬至の頃に水平線からのサンライズが望める
A376_1,376,お風呂付きの部屋で朝日を浴びながら入浴できる
A377_0,377,温泉と景色を楽しめた
A377_1,377,内湯に温めのお湯があって良かった
A377_2,377,日帰り入浴の時間が3時までと短かったのが残念
A378_0,378,魚料理が美味しくて豪華
A378_1,378,お腹いっぱいになる
A378_2,378,海から昇る朝日を見ながらの露天風呂は最高
A379_0,379,清潔でキレイな館内
A379_1,379,温泉は身体が温まる
A379_2,379,海の景色を眺めながら入浴でき、心が落ち着く
A380_0,380,ゆっくり温泉を楽しめる
A381_0,381,BRTの駅から近く、町に出るのに便利
A381_1,381,高台からの景観が素晴らしい
A381_2,381,朝ご飯は海草ばかりでいまひとつ
A382_0,382,料理は美味しく、食べきれないほどの豪華な量
A382_1,382,ロケーションが抜群で最高
A382_2,382,交通アクセスは車以外だと厳しい
A383_0,383,大人一人430円で安い
A383_1,383,浴室が綺麗
A383_2,383,露天風呂から海が一望できて最高
A384_0,384,食事が美味しかった
A384_1,384,温泉が気持ち良く、一晩中入れるのが良い
A384_2,384,部屋は少し狭かった
A385_0,385,客室からの眺望が素晴らしい
A385_1,385,のんびりと何も考えずに過ごせる
A386_0,386,3種の風呂と広い洗い場がある
A386_1,386,安い料金で日帰り入浴を利用している
A386_2,386,マッサージチェアがあれば文句なし
A387_0,387,親戚の宿泊に利用
A387_1,387,兜煮は圧巻で、宿泊する方はぜひご賞味ください
A388_0,388,温泉施設横に足湯があり、海を一望できる
A388_1,388,足湯で心も身体もリフレッシュできて気持ちが良い
A389_0,389,老人クラブの小旅行で訪れた
A389_1,389,ご馳走が食べきれないほど出て満腹
A389_2,389,料理が美味しかった
A390_0,390,眺めが最高
A390_1,390,朝は露天からの朝日が良い
A390_2,390,屋上から朝日を見ることもできる
A390_3,390,海を眺めながらの足湯が良い
A391_0,391,日帰り入浴が可能
A391_1,391,入浴時間は10:00-22:00
A391_2,391,入浴料は390円
A391_3,391,無料の小型ロッカーがある
A391_4,391,シャンプーとボディーソープがある
A391_5,391,内風呂が2つ、露天風呂が1つ
A391_6,391,景色が良く、風呂にみかんが浮かべられて面白い
A392_0,392,お刺身がたっぷりで美味しかった
A393_0,393,夕食と朝食がとても美味しい
A393_1,393,また泊まりたい
A393_2,393,大船渡に来た際は泊まる価値あり
A394_0,394,スタッフ、料理、オーシャンビューの景色、温泉が全て良い
A394_1,394,料理にはマグロのカマなど珍しいものもあった
A394_2,394,また行きたいと思った
A395_0,395,日帰り訪問は二度目
A395_1,395,絶景温泉一位は伊達じゃない
A395_2,395,ぬるめの風呂が最高
A396_0,396,料理が残るくらいの量が出てくる
A396_1,396,大船渡湾内の眺めと日の出の風情が素晴らしい
A396_2,396,施設に満足
A396_3,396,フロント従業員の対応が素晴らしい
A397_0,397,ビーチの美しい快適な場所
A398_0,398,接客、料理、客室、浴場全て完璧な旅館
A398_1,398,部屋によって料金設定が異なるので問い合わせした方が良い
A399_0,399,食事が最高
A399_1,399,新鮮な海のものをたくさん頂いた
A400_0,400,スタッフが完璧で感謝の気持ちが伝わった
A400_1,400,ロビー環境が素晴らしい
A400_2,400,料理が素晴らしい
A400_3,400,スタッフの職場環境に対する姿勢が素晴らしい
A401_0,401,海を眺めながら温泉を満喫できる
A401_1,401,入浴料450円は激安
A402_0,402,和室が時代とマッチしていないと感じる
A403_0,403,夕食時に子供の食事で予約時との認識の齟齬があったが、適切に対応してくれた
A403_1,403,子供も大満足
A404_0,404,ボリューミーで美味しい海鮮料理を部屋食で堪能できる
A404_1,404,配膳の男性がとても感じが良かった
A405_0,405,景色が良くて温泉が気持ち良い
A405_1,405,レストランが無いのでお昼時は注意
A406_0,406,お得プランで部屋は狭かった
A406_1,406,料理は大満足
A406_2,406,揚げたて、焼きたてでとても美味しかった
A407_0,407,部屋やお風呂からのオーシャンフロントの景色が素晴らしい
A407_1,407,海の幸が豊富で刺身のしゃぶしゃぶが最高
A408_0,408,目の前が海
A408_1,408,海沿いの露天風呂が最高
A408_2,408,夕食は海鮮三昧で食べきれない
A409_0,409,湾を見下ろす高台に立地
A409_1,409,綺麗な駅前のホテルに天然温泉施設がプラスされた感じ
A409_2,409,入り易い良いホテル
A410_0,410,ソフトクリームが美味しい
A410_1,410,景色が最高
A410_2,410,施設が綺麗
A410_3,410,日帰り温泉が430円
A410_4,410,日帰りで入れる時間が短い
A411_0,411,毎年、雲丹の季節に家族と利用している
A411_1,411,マグロの兜煮がとても美味しい
A412_0,412,絶景
A412_1,412,新鮮な魚介料理が最高
A413_0,413,施設は築浅できれい
A413_1,413,食事のボリュームが多い
A413_2,413,サービスも満足
A414_0,414,大船渡湾を一望できる温泉
A414_1,414,月明かりに照らされた湾が神秘的
A414_2,414,日帰り利用だったが、次は泊まりで来たい
A415_0,415,料理が豪華で何度も泊まりたい
A415_1,415,露天風呂から見える海が綺麗
A416_0,416,料理が最高
A416_1,416,宿が大震災以来建て直されてとても綺麗
A416_2,416,従業員がとても丁寧
A416_3,416,また行きたい
A417_0,417,3度目の日帰り温泉利用
A417_1,417,露天風呂からの海の眺めが最高
A418_0,418,レストランでの夕食時に隣の宴会が非常にうるさかった
A418_1,418,朝日とお風呂は良かった
A419_0,419,夕食の量が多くて食べきれなかった
A419_1,419,海鮮料理が美味しい
A420_0,420,夕食の量が多い
A420_1,420,メカジキの兜煮が美味しくておかわりした
A421_0,421,時期によっては高コスパと感動を期待できる
A421_1,421,兜煮が驚くほど美味しい
A421_2,421,オモテナシの基本が満足レベル
A422_0,422,仕事終わりに立ち寄り湯を利用
A422_1,422,駐車場が広い
A422_2,422,湯船と露天風呂からの眺めが良い
A422_3,422,良い湯
A423_0,423,24時間足湯が利用できる
A423_1,423,眺めが最高
A423_2,423,朝食が大変美味しい
A424_0,424,海向きの露天風呂が非常によい
A424_1,424,最寄り駅までの送迎があり大変楽
A425_0,425,大船渡で泊まるなら最高の場所
A425_1,425,食事、宿泊、温泉、景色がすべて良い
A425_2,425,リーズナブルな宿
A426_0,426,日帰り温泉で利用
A426_1,426,露天風呂の景色が良い
A426_2,426,館内が綺麗で広々している
A427_0,427,夕日と朝日を露天風呂から一望できる
A427_1,427,天気に恵まれそうならオススメ
A428_0,428,すっきりしたホテルの印象
A428_1,428,三日間煮込んだカジキマグロの兜煮が骨まで食べられて美味しかった
A429_0,429,清掃が行き届いている
A429_1,429,お風呂の温度が適温
A429_2,429,無料のコーヒーマシーンがある
A429_3,429,満足できた
A430_0,430,景色と料理を楽しむ宿
A430_1,430,季節ごとに訪れたい
A431_0,431,料金が良心的
A431_1,431,スタッフ対応がとても良い
A431_2,431,館内が広々している
A431_3,431,展望スペースでまったりできる
A432_0,432,震災復興のため市民や工事関係者も利用できる温泉
A432_1,432,きれいで料金が安い
A432_2,432,広々としてオーシャンビュー
A432_3,432,また行きたい
A433_0,433,宴会で利用した
A433_1,433,料理はどれも美味しかった
A433_2,433,接客が丁寧で良かった
A433_3,433,生ビールがサーバーで置いてあるのに驚いた
A434_0,434,当日でも部屋の問い合わせに快く対応してくれた
A434_1,434,次回は予約してから伺う
A435_0,435,海の景色が素晴らしい
A435_1,435,朝も夕方も最高
A436_0,436,日帰り入浴がある
A436_1,436,大浴場からの眺めが最高
A437_0,437,眺めがすごく良い
A437_1,437,露天と内風呂がある
A437_2,437,内風呂の一つが柚子風呂で良かった
A438_0,438,コロナ以降、消毒液の匂いが強く、温泉の意味がない
A438_1,438,もう行かない
A439_0,439,いい所
A440_0,440,景色が絶景
A440_1,440,温泉がとても良かった
A441_0,441,景色がとても良いホテル
A441_1,441,料理が最高で、海の幸の量が多い
A442_0,442,お風呂からの景色が良い
A442_1,442,足湯が新しくできていた
A443_0,443,部屋は広くないが、必要なものが揃っていて過ごしやすい
A444_0,444,日帰り入浴でも展望が良い
A444_1,444,温泉から上がってからもゆったり景色を楽しめる
A445_0,445,日帰り入浴を利用
A445_1,445,眺めが良く、良い湯
A446_0,446,サウナがあると良い
A446_1,446,脱衣場がもう少し広く、ロッカーが大きいと便利
A447_0,447,飲み会で利用した
A447_1,447,兜煮はコラーゲンたっぷりで激ウマ
A448_0,448,部屋からの絶景
A448_1,448,日の出の美しさ
A448_2,448,海鮮のみの夕食
A448_3,448,施設の新しさ
A448_4,448,この値段で文句のつけようがない
A449_0,449,夕飯がとても豪華で新鮮
A449_1,449,料理が美味しい
A450_0,450,利用料がとても安い
A450_1,450,料理が美味しい
A450_2,450,朝日がとてもきれい
A450_3,450,温泉が気持ちいい
A451_0,451,良かった
A451_1,451,スリッパが脱げやすいのが残念
